Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2011,31,1251,70,1342,61,H,0,26,61,4,16,14,16,19,17,17,14,9,2,17,26,51,5,16,4,7,8,16,18,18,5,1,18
2011,31,1281,83,1332,80,A,0,29,53,6,16,19,24,8,22,19,19,5,8,24,25,59,10,24,20,25,14,17,13,16,7,1,21
2011,31,1287,70,1404,49,H,0,24,51,4,15,18,30,17,26,14,23,11,7,21,18,47,4,9,9,16,8,17,11,23,6,1,26
2011,31,1291,66,1357,52,A,0,20,42,5,15,21,27,9,20,8,16,8,5,20,18,54,5,15,11,17,18,15,7,19,6,2,19
2011,31,1293,74,1184,72,A,0,23,47,6,13,22,26,10,12,13,11,10,1,20,23,42,6,17,20,23,7,17,15,15,6,3,24
2011,31,1316,81,1195,74,H,0,29,55,4,18,19,29,14,31,12,20,4,3,25,24,67,7,20,19,30,19,18,8,10,10,1,24
2011,31,1317,89,1212,78,H,0,31,56,7,15,20,28,6,27,16,14,6,4,19,30,64,8,16,10,20,13,24,12,16,8,1,24
2011,31,1324,81,1381,65,H,0,32,61,7,21,10,14,12,23,22,14,10,7,17,24,55,5,7,12,19,12,19,16,17,7,2,14
2011,31,1331,71,1442,58,A,0,29,53,7,13,6,17,12,26,17,12,4,5,21,21,50,3,12,13,19,7,20,11,10,5,3,19
2011,31,1351,88,1264,59,A,0,33,54,10,19,12,19,5,24,23,12,11,3,19,21,49,1,12,16,25,9,19,12,17,6,3,13
2011,31,1352,70,1254,69,A,0,25,55,10,23,10,10,8,19,16,10,2,1,25,23,56,5,23,18,30,19,22,10,10,3,3,13
2011,31,1359,63,1441,58,H,0,19,42,7,21,18,24,6,25,13,18,6,1,13,19,54,8,22,12,17,13,22,11,17,10,4,22
2011,31,1383,57,1384,44,H,0,20,50,6,15,11,23,12,22,11,17,7,2,16,16,49,4,16,8,11,13,26,11,22,5,2,21
2011,31,1389,55,1259,52,A,0,21,49,5,12,8,13,10,22,8,14,8,7,17,19,56,5,23,9,13,17,23,7,14,4,6,15
2011,31,1401,62,1372,53,H,0,21,45,8,17,12,16,9,26,14,16,3,5,17,18,51,3,16,14,19,10,18,10,10,8,0,18
2011,31,1415,82,1427,75,H,0,25,57,10,21,22,28,14,28,16,16,7,7,17,26,70,8,25,15,19,18,18,9,9,9,3,21
2011,31,1421,70,1347,50,A,0,22,48,2,8,24,39,12,31,12,17,10,2,22,14,51,8,15,14,24,11,24,10,19,8,3,30
2011,31,1434,68,1227,66,A,1,24,56,3,21,17,25,13,21,14,20,8,3,22,27,66,1,14,11,16,21,23,15,20,6,3,21
2011,31,1454,76,1464,67,H,0,27,55,4,10,18,32,13,32,14,13,4,4,18,24,68,8,24,11,17,14,21,10,7,5,7,24
2011,31,1457,88,1440,82,A,1,28,73,6,17,26,32,14,36,15,19,10,3,25,23,67,8,32,28,34,9,33,10,21,14,8,27
2011,31,1459,92,1422,70,H,0,32,59,13,22,15,18,13,25,25,14,7,3,20,25,55,4,11,16,29,12,15,8,13,9,2,19
2011,32,1163,94,1420,61,H,0,33,59,12,23,16,22,15,29,26,13,5,10,12,23,71,7,20,8,10,18,14,10,13,6,2,17
2011,32,1208,66,1412,64,H,0,28,56,3,10,7,9,17,20,15,13,4,5,9,25,57,7,17,7,11,16,11,6,11,7,4,11
2011,32,1225,63,1315,42,H,0,25,52,4,11,9,14,11,32,16,15,5,5,11,15,57,5,27,7,9,11,16,7,12,9,2,13
2011,32,1233,94,1145,85,H,0,35,74,7,18,17,27,18,25,21,9,7,2,13,35,69,7,23,8,15,12,27,14,15,4,1,22
2011,32,1243,63,1450,58,A,0,23,58,7,22,10,19,17,28,11,21,10,7,20,21,57,3,16,13,23,12,21,8,15,9,4,18
2011,32,1265,80,1310,72,H,0,24,52,7,15,25,36,9,37,13,20,9,3,24,25,70,9,34,13,21,12,22,11,13,6,4,27
2011,32,1284,64,1185,63,N,0,23,48,6,19,12,19,5,26,13,14,9,2,18,21,57,9,25,12,17,13,22,15,11,5,4,16
2011,32,1339,58,1285,54,A,0,22,40,5,8,9,14,5,24,6,13,5,0,17,21,49,4,18,8,20,12,18,13,9,6,2,16
2011,32,1437,71,1386,60,H,0,25,65,7,23,14,19,22,26,19,11,5,4,7,25,61,8,23,2,7,12,22,9,10,3,9,15
2011,33,1103,54,1227,52,A,0,22,58,5,21,5,10,7,27,12,14,9,2,20,19,53,1,7,13,18,10,31,10,17,3,0,12
2011,33,1107,88,1373,82,A,1,30,62,4,14,24,37,13,23,10,14,10,0,22,29,65,7,28,17,21,13,23,18,19,8,6,26
2011,33,1111,78,1359,69,A,0,26,51,7,19,19,22,7,23,11,15,10,4,14,27,56,9,26,6,9,8,18,18,18,7,4,20
2011,33,1116,75,1407,60,H,0,22,57,8,25,23,28,9,32,14,12,5,9,12,25,67,8,22,2,6,9,28,14,13,4,2,24
2011,33,1120,76,1115,72,H,0,25,55,6,17,20,27,17,16,18,12,8,3,20,25,45,9,20,13,17,7,17,21,18,8,1,21
2011,33,1122,77,1183,73,A,1,24,67,9,23,20,26,22,15,13,16,11,3,21,24,49,3,9,22,25,8,23,19,19,10,5,22
2011,33,1126,62,1197,55,A,0,19,50,4,12,20,30,14,21,10,10,10,2,17,21,47,5,18,8,18,10,26,7,14,6,7,21
2011,33,1130,76,1269,71,N,0,25,50,7,17,19,24,8,25,15,22,5,2,18,30,66,3,16,8,14,16,18,12,15,8,2,24
2011,33,1135,62,1263,54,A,0,20,51,5,17,17,17,10,30,8,13,3,4,15,21,58,5,19,7,12,10,20,11,9,8,1,18
2011,33,1137,52,1131,49,H,0,18,58,6,23,10,12,9,27,11,10,3,3,13,20,60,5,20,4,9,13,27,11,11,3,3,13
2011,33,1140,78,1218,57,N,0,29,58,6,19,14,17,9,24,17,9,4,4,21,18,59,1,13,20,23,20,23,6,16,2,1,18
2011,33,1143,76,1235,73,A,0,27,56,7,17,15,18,8,29,18,18,10,4,18,26,63,10,24,11,15,11,23,12,17,10,3,19
2011,33,1151,67,1441,65,H,0,18,50,5,17,26,37,12,38,12,16,6,3,21,21,65,9,32,14,26,14,26,15,10,8,2,26
2011,33,1153,81,1405,47,A,0,31,63,10,29,9,15,12,28,22,8,10,3,19,15,49,2,9,15,26,13,23,12,18,3,0,11
2011,33,1156,82,1454,59,A,0,30,47,14,22,8,13,5,25,16,15,8,7,30,16,54,5,20,22,32,18,13,8,12,3,0,10
2011,33,1157,73,1149,71,H,0,24,52,6,13,19,30,11,21,20,14,4,7,19,25,60,5,11,16,23,16,24,10,13,8,1,25
2011,33,1158,92,1204,84,H,0,31,57,9,25,21,26,9,22,17,14,9,6,10,36,79,9,21,3,7,24,20,14,18,11,1,21
2011,33,1160,83,1333,57,H,0,34,58,8,23,7,9,9,24,20,13,6,4,17,21,54,3,14,12,21,14,16,9,17,9,2,15
2011,33,1161,87,1201,74,H,0,29,49,9,17,20,29,8,20,18,17,8,3,19,27,52,9,19,11,19,8,18,9,19,9,3,24
2011,33,1162,73,1392,72,H,0,26,60,11,26,10,15,15,25,14,13,7,1,15,27,55,8,20,10,13,6,22,10,12,5,5,13
2011,33,1167,77,1362,69,H,0,28,56,5,11,16,27,12,24,20,15,5,3,21,25,56,4,17,15,21,9,23,10,16,4,0,24
2011,33,1168,90,1360,76,H,0,27,46,8,15,28,38,7,20,19,9,3,1,22,21,43,5,15,29,35,5,19,7,17,1,1,27
2011,33,1172,68,1154,53,A,0,23,50,6,20,16,22,8,27,12,14,10,5,17,19,58,6,14,9,17,18,22,16,18,6,0,22
2011,33,1173,70,1275,58,H,0,24,54,5,13,17,23,10,23,19,13,6,2,19,21,51,5,21,11,15,9,23,10,21,4,3,18
2011,33,1174,75,1330,67,H,0,22,51,7,18,24,35,13,19,9,6,3,5,26,21,60,4,16,21,32,27,21,7,14,2,0,24
2011,33,1175,64,1271,53,H,0,24,50,10,23,6,9,7,21,18,12,12,3,10,19,46,7,15,8,10,7,21,11,15,3,1,14
2011,33,1176,66,1169,63,H,0,15,34,7,17,29,45,6,16,13,15,7,3,28,18,35,4,10,23,38,8,23,6,21,6,4,34
2011,33,1178,78,1460,69,H,0,23,39,6,9,26,34,9,24,13,20,8,4,20,24,55,9,24,12,14,7,9,12,14,7,1,25
2011,33,1180,63,1318,58,A,0,24,61,6,12,9,13,17,21,10,9,4,6,15,22,56,2,13,12,16,14,24,9,10,6,6,15
2011,33,1181,82,1139,70,N,0,25,53,8,26,24,29,9,26,11,15,9,1,19,26,58,8,15,10,20,12,23,15,15,10,0,24
2011,33,1184,77,1404,69,H,0,25,53,9,23,18,31,9,22,18,14,11,2,21,21,48,4,15,23,30,8,28,5,19,7,1,24
2011,33,1192,48,1148,46,H,0,19,43,0,8,10,14,7,22,9,13,11,4,15,18,50,1,7,9,12,11,20,11,13,6,2,13
2011,33,1194,50,1378,42,H,0,19,45,2,9,10,14,10,25,7,16,6,4,15,16,50,1,16,9,12,11,18,8,11,8,0,20
2011,33,1200,74,1250,67,A,0,24,52,5,12,21,36,10,35,13,20,4,3,21,22,66,5,16,18,26,11,27,12,11,12,1,25
2011,33,1205,59,1347,52,A,0,21,51,5,16,12,20,12,19,15,11,5,2,19,21,49,2,12,8,18,14,25,13,17,3,2,19
2011,33,1206,80,1423,52,H,0,33,62,11,21,3,7,12,24,23,9,5,5,12,20,53,4,17,8,10,11,19,9,14,4,3,12
2011,33,1207,68,1429,51,H,0,23,44,2,9,20,27,8,22,11,10,7,3,13,20,48,7,17,4,8,8,15,12,15,5,4,24
2011,33,1209,64,1241,63,H,0,26,58,2,9,10,20,11,31,14,16,13,9,23,19,61,6,18,19,29,18,25,8,18,5,3,16
2011,33,1214,67,1224,55,N,0,21,57,6,18,19,27,8,33,15,11,8,5,16,19,63,5,22,12,19,12,30,9,12,1,3,20
2011,33,1219,76,1421,73,H,0,29,55,1,17,17,26,10,22,16,17,16,7,24,25,55,2,10,21,30,17,18,11,22,10,4,22
2011,33,1220,74,1406,62,H,0,27,64,8,20,12,12,15,20,16,6,11,6,17,21,48,7,20,13,22,12,22,12,15,6,2,12
2011,33,1222,75,1358,71,A,1,24,55,2,9,25,32,11,35,18,21,9,5,23,23,69,8,25,17,23,15,21,20,14,9,3,27
2011,33,1223,88,1402,81,H,0,35,67,6,13,12,21,11,28,17,15,10,2,24,30,70,4,17,17,30,18,27,12,17,6,9,20
2011,33,1225,69,1284,66,H,0,25,43,7,12,12,20,10,17,15,16,4,6,14,27,58,8,26,4,9,14,10,11,10,10,2,20
2011,33,1228,73,1211,61,N,0,24,54,12,23,13,16,8,19,14,6,4,6,17,24,59,3,16,10,16,16,24,12,11,0,1,19
2011,33,1229,62,1286,56,H,0,18,45,7,20,19,29,12,24,9,16,7,4,17,20,57,9,24,7,10,15,19,11,16,8,2,22
2011,33,1231,79,1366,57,H,0,26,47,6,14,21,30,8,27,13,19,7,5,16,18,55,5,18,16,17,10,20,8,19,14,3,27
2011,33,1234,70,1226,53,H,0,27,61,4,21,12,22,17,20,20,13,14,2,18,15,39,5,20,18,20,5,22,6,23,6,1,19
2011,33,1236,76,1381,66,H,0,25,61,5,18,21,27,13,21,12,6,3,3,20,27,46,2,8,10,15,3,27,15,16,2,5,26
2011,33,1238,61,1198,52,H,0,22,54,7,21,10,18,12,17,15,12,5,2,18,17,39,5,9,13,22,8,25,4,21,5,2,21
2011,33,1239,71,1195,56,H,0,26,62,5,16,14,25,15,31,13,19,12,8,25,17,59,3,20,19,28,15,27,9,20,10,2,20
2011,33,1251,75,1457,72,H,0,25,60,7,17,18,23,12,31,14,16,7,4,20,24,55,7,18,17,28,7,26,16,12,9,3,17
2011,33,1252,77,1273,65,H,0,27,58,5,13,18,28,12,25,16,18,10,6,22,22,56,9,28,12,19,10,28,16,21,3,3,23
2011,33,1254,81,1384,67,H,0,26,59,4,14,25,45,17,29,9,16,10,6,18,26,67,3,18,12,17,16,27,11,17,7,1,32
2011,33,1256,67,1419,58,H,0,22,46,7,13,16,21,6,31,14,15,4,4,12,24,67,5,28,5,10,16,22,11,10,7,2,21
2011,33,1257,97,1375,70,H,0,36,70,6,22,19,30,14,30,20,8,9,5,22,20,57,5,16,25,29,10,26,14,16,3,3,23
2011,33,1258,67,1142,48,H,0,22,50,4,9,19,24,13,26,16,6,4,3,15,17,47,7,19,7,12,7,16,9,8,2,1,18
2011,33,1266,96,1255,65,H,0,38,70,3,14,17,22,16,33,25,15,7,6,14,23,63,10,29,9,12,9,19,20,18,8,4,18
2011,33,1267,65,1325,57,A,0,21,47,4,13,19,26,11,30,8,21,7,5,18,20,60,7,24,10,14,12,18,13,18,10,2,19
2011,33,1272,77,1443,61,H,0,28,58,4,13,17,26,15,26,17,21,11,12,26,22,70,4,18,13,22,25,18,7,20,9,2,20
2011,33,1274,79,1452,76,H,0,26,55,8,16,19,25,15,16,10,11,9,0,20,24,55,7,22,21,24,17,20,14,12,6,3,22
2011,33,1276,65,1217,62,H,0,25,53,10,26,5,10,11,25,11,14,2,1,12,22,54,9,26,9,11,9,21,11,11,5,1,16
2011,33,1277,74,1132,39,H,0,26,57,12,28,10,15,18,33,21,21,4,3,14,15,55,5,17,4,9,10,16,8,16,10,2,17
2011,33,1278,71,1165,66,H,0,20,49,5,16,26,44,19,29,15,13,10,6,13,21,60,14,33,10,14,13,20,14,12,6,1,32
2011,33,1279,86,1379,81,H,0,29,64,8,21,20,28,13,17,16,13,8,3,25,25,50,6,17,25,34,12,26,14,22,6,6,23
2011,33,1283,101,1146,61,H,0,38,62,9,18,16,23,9,26,24,9,6,5,22,19,48,5,12,18,26,8,19,9,16,6,2,21
2011,33,1287,75,1293,65,H,0,25,42,7,16,18,29,9,15,12,14,9,2,20,21,42,8,16,15,16,6,17,14,19,3,2,26
2011,33,1288,70,1164,64,H,0,24,59,4,16,18,20,11,26,16,15,5,7,15,24,66,4,18,12,16,18,23,12,15,7,1,16
2011,33,1292,73,1188,64,A,1,24,58,3,10,22,37,17,28,13,17,12,3,23,22,51,6,18,14,24,8,23,14,22,5,2,28
2011,33,1295,82,1355,75,A,0,33,72,4,13,12,17,25,30,6,18,5,5,22,26,71,7,27,16,22,19,18,10,9,7,4,17
2011,33,1299,89,1313,81,H,1,29,59,7,19,24,37,13,28,9,13,5,8,18,31,69,9,25,10,19,17,25,17,14,3,5,28
2011,33,1300,74,1354,71,A,1,28,54,11,23,7,13,8,21,15,18,4,2,20,25,64,4,25,17,25,19,20,10,13,4,5,19
2011,33,1306,65,1159,60,A,0,19,49,4,17,23,29,9,24,8,9,6,3,17,21,51,6,17,12,21,10,23,11,14,4,2,22
2011,33,1307,84,1308,78,A,1,25,50,9,24,25,37,10,30,18,20,7,8,25,23,74,5,26,27,35,25,20,7,13,8,3,28
2011,33,1314,75,1246,73,H,0,24,58,1,11,26,37,9,34,13,12,4,9,20,24,62,9,21,16,21,8,29,12,11,8,3,26
2011,33,1315,54,1185,49,N,0,14,47,3,12,23,28,10,24,6,12,2,2,17,19,50,4,20,7,11,9,25,12,18,7,5,25
2011,33,1317,70,1411,64,A,0,20,44,6,18,24,31,10,23,12,11,4,0,16,24,62,4,16,12,19,19,17,12,5,4,2,22
2011,33,1320,64,1395,60,A,0,22,47,6,17,14,22,4,23,13,8,6,3,15,21,50,6,19,12,15,8,24,13,9,3,2,20
2011,33,1324,99,1282,62,H,0,34,59,5,16,26,38,13,37,15,13,6,6,20,22,63,6,25,12,20,9,21,7,13,4,2,29
2011,33,1329,92,1247,87,A,2,36,81,7,20,13,22,18,31,20,18,12,2,24,32,79,8,21,15,22,19,33,22,20,5,6,17
2011,33,1331,63,1237,61,A,0,24,45,3,15,12,19,9,24,12,17,1,5,20,21,51,2,11,17,23,11,16,7,10,9,0,18
2011,33,1335,68,1119,52,N,0,24,47,7,18,13,18,8,28,17,19,7,4,20,19,52,9,25,5,8,7,18,11,16,3,0,20
2011,33,1336,77,1182,73,H,0,28,51,5,10,16,31,7,28,13,14,8,2,20,25,62,14,31,9,17,15,23,20,15,9,5,25
2011,33,1338,87,1351,68,H,0,31,58,7,18,18,27,12,23,27,6,8,1,13,27,54,7,21,7,11,7,18,13,14,2,0,20
2011,33,1342,92,1440,78,A,0,34,62,8,17,16,22,10,29,21,15,2,5,13,28,66,8,29,14,18,11,19,13,14,7,2,20
2011,33,1344,87,1348,74,H,0,28,59,5,18,26,34,12,30,17,11,8,10,16,28,72,9,26,9,14,17,20,11,14,6,5,23
2011,33,1345,66,1104,47,H,0,22,56,9,24,13,14,11,22,13,11,5,5,13,20,50,0,9,7,8,9,24,8,18,8,3,17
2011,33,1346,77,1291,75,H,0,30,63,5,12,12,22,20,17,18,11,7,4,14,31,57,3,9,10,12,11,21,19,12,3,3,19
2011,33,1349,75,1249,73,H,0,23,47,6,16,23,33,12,23,13,13,5,1,17,25,52,9,18,14,20,6,21,12,10,4,3,25
2011,33,1356,75,1152,61,A,0,27,61,2,14,19,28,18,25,12,6,4,0,24,22,46,2,10,15,25,5,20,12,10,3,1,22
2011,33,1361,83,1455,69,H,0,30,59,4,14,19,30,10,26,15,8,10,5,17,26,56,9,18,8,12,6,21,13,13,6,6,25
2011,33,1363,85,1414,70,A,0,27,66,5,19,26,32,15,30,12,9,5,0,18,25,51,7,19,13,19,2,28,13,16,4,1,22
2011,33,1364,80,1365,69,A,0,24,54,7,15,25,32,8,26,11,16,6,8,27,21,59,8,22,19,32,16,25,12,15,6,1,22
2011,33,1374,71,1212,51,H,0,27,44,10,18,7,11,4,25,21,19,9,1,14,19,49,5,18,8,11,7,16,10,19,8,2,16
2011,33,1382,76,1138,74,H,0,28,52,11,17,9,14,11,23,22,16,4,1,20,27,53,6,10,14,23,10,17,9,11,6,3,19
2011,33,1383,65,1352,63,H,0,21,51,5,18,18,24,12,15,10,15,10,3,19,22,52,5,17,14,21,17,21,15,18,9,2,23
2011,33,1389,66,1264,49,H,0,25,58,9,18,7,12,14,23,19,9,6,3,16,15,44,5,14,14,19,8,22,7,13,5,8,17
2011,33,1391,74,1316,64,A,0,25,46,8,18,16,23,6,19,12,13,11,1,18,22,50,7,22,13,19,13,19,13,16,8,2,23
2011,33,1393,65,1301,59,H,0,23,60,2,16,17,26,12,21,12,5,12,3,12,23,51,8,23,5,11,11,28,18,19,2,4,20
2011,33,1398,77,1369,67,A,0,24,52,6,16,23,27,7,22,7,11,4,0,21,22,51,3,16,20,28,12,21,12,12,4,4,20
2011,33,1399,64,1240,62,A,0,25,44,3,6,11,17,5,21,15,18,10,2,19,20,43,7,14,15,21,6,17,17,17,3,2,14
2011,33,1401,79,1334,59,H,0,30,62,10,18,9,13,15,23,21,11,5,2,12,24,58,5,15,6,6,11,18,13,12,6,0,12
2011,33,1408,63,1418,52,H,0,24,56,5,19,10,15,14,25,15,9,5,4,12,20,57,6,21,6,12,14,21,13,11,2,4,16
2011,33,1416,74,1368,49,H,0,31,58,6,13,6,15,14,29,18,14,11,11,15,18,61,2,12,11,17,18,18,10,16,6,2,17
2011,33,1424,82,1305,70,A,0,29,54,6,13,18,28,11,20,11,13,7,4,24,23,55,5,20,19,25,16,21,10,17,2,5,25
2011,33,1427,86,1337,81,A,0,28,58,11,25,19,29,9,22,19,8,4,3,24,22,58,8,28,29,39,18,26,10,12,4,1,25
2011,33,1428,68,1133,60,A,0,20,49,4,16,24,44,10,30,8,17,8,3,20,20,61,4,11,16,23,14,28,4,19,8,2,26
2011,33,1430,77,1170,52,H,0,27,52,11,20,12,16,8,30,15,18,7,8,16,22,64,4,19,4,12,16,20,12,14,10,2,19
2011,33,1433,59,1456,55,H,0,19,49,9,26,12,16,10,15,11,9,10,4,13,17,44,5,15,16,20,14,24,11,16,4,4,21
2011,33,1434,66,1260,56,A,0,23,47,3,8,17,26,13,29,13,19,7,5,17,21,61,5,16,9,18,16,16,13,11,8,3,23
2011,33,1435,85,1125,76,H,0,22,44,6,12,35,45,11,28,11,20,8,3,17,25,56,7,23,19,22,6,19,12,15,8,1,32
2011,33,1436,82,1463,78,H,0,30,54,4,8,18,27,10,26,12,11,4,7,21,24,53,10,16,20,28,10,18,11,10,4,1,22
2011,33,1442,57,1147,51,H,0,16,40,4,14,21,36,11,26,9,15,5,0,19,14,49,6,23,17,23,12,18,9,12,5,4,24
2011,33,1447,73,1357,68,A,1,19,54,9,27,26,32,9,29,9,16,4,7,27,20,55,4,13,24,36,10,29,9,16,9,4,26
2011,33,1448,75,1221,64,H,0,28,53,5,12,14,20,9,28,9,17,5,5,11,27,61,5,21,5,10,9,19,16,14,5,1,18
2011,33,1449,108,1403,79,H,0,41,73,9,17,17,23,18,21,21,14,9,8,19,29,63,3,10,18,25,15,18,11,20,4,3,20
2011,33,1451,65,1370,61,H,0,20,53,5,18,20,28,11,25,12,13,4,4,14,24,56,5,15,8,17,11,26,10,12,5,1,24
2011,33,1453,74,1464,59,H,0,27,64,6,14,14,19,17,27,18,14,8,2,20,22,49,2,12,13,20,6,22,11,17,7,6,18
2011,33,1458,76,1377,61,H,0,29,64,12,31,6,9,14,23,20,9,7,5,7,21,55,7,18,12,14,10,24,8,12,8,2,13
2011,33,1459,75,1189,69,A,0,25,56,1,7,24,32,15,21,12,11,7,1,24,22,48,5,22,20,25,6,21,11,14,2,6,25
2011,33,1461,81,1232,51,H,0,27,54,6,18,21,28,11,19,11,8,16,5,22,15,51,3,15,18,25,20,20,6,22,1,3,21
2011,34,1102,57,1191,56,H,0,21,44,8,20,7,11,2,20,17,9,8,9,12,21,55,10,18,4,6,14,24,17,14,3,0,17
2011,34,1112,83,1328,60,H,0,29,52,11,16,14,21,10,21,20,10,6,2,11,22,45,7,20,9,13,4,17,13,16,3,0,19
2011,34,1114,69,1409,67,H,0,24,54,6,15,15,23,12,16,13,10,10,2,16,24,55,9,26,10,14,16,24,14,19,0,3,23
2011,34,1177,71,1141,62,H,0,21,47,6,13,23,38,11,15,12,15,11,9,17,24,55,3,8,11,13,17,24,9,28,7,6,27
2011,34,1193,65,1259,55,H,0,22,46,3,8,18,27,10,27,16,17,6,5,17,18,55,7,25,12,17,13,21,10,17,8,7,25
2011,34,1196,67,1110,48,A,0,25,51,6,17,11,13,8,20,18,10,10,3,13,19,44,4,15,6,9,7,19,11,17,1,3,15
2011,34,1199,60,1216,38,H,0,21,56,5,23,13,22,18,41,15,26,10,6,13,14,65,8,40,2,4,10,21,9,15,15,0,20
2011,34,1225,75,1185,60,H,0,26,50,8,14,15,19,9,23,20,9,5,3,16,21,45,7,17,11,16,4,18,11,13,3,3,18
2011,34,1233,82,1310,58,H,0,32,57,6,20,12,22,9,30,21,14,10,2,13,20,56,7,20,11,15,9,22,12,16,5,2,18
2011,34,1253,69,1129,66,A,0,23,51,7,12,16,23,11,31,11,23,4,3,19,26,69,6,25,8,13,14,20,11,13,11,6,20
2011,34,1265,74,1145,64,H,0,20,48,6,19,28,42,7,36,8,16,8,1,13,23,71,11,37,7,10,13,27,11,18,6,4,30
2011,34,1284,57,1315,52,N,0,21,44,4,14,11,20,7,26,8,13,7,1,10,20,52,8,21,4,5,7,20,12,12,7,2,16
2011,34,1285,66,1417,57,A,0,26,50,5,15,9,18,10,29,12,17,6,3,19,20,64,4,18,13,17,18,21,9,16,4,4,20
2011,34,1298,64,1203,57,N,0,20,44,11,25,13,22,5,32,12,20,3,1,23,18,58,3,22,18,28,13,25,13,15,12,2,23
2011,34,1304,59,1166,54,H,0,22,59,9,31,6,8,7,30,14,8,2,3,11,22,60,6,33,4,7,11,30,10,11,4,2,13
2011,34,1332,68,1340,49,H,0,27,65,7,17,7,12,12,29,13,12,9,3,17,16,54,3,16,14,18,9,27,11,17,7,3,12
2011,34,1343,74,1386,65,H,0,25,50,10,22,14,18,8,19,15,14,5,1,17,26,56,5,15,8,12,13,19,13,17,7,3,20
2011,34,1350,67,1113,61,A,0,25,51,7,16,10,19,8,27,16,13,9,9,21,19,55,7,21,16,23,14,24,15,12,8,1,22
2011,34,1367,60,1190,59,H,0,23,49,9,23,5,11,8,26,15,13,5,5,17,23,68,5,20,8,17,26,22,10,12,6,4,16
2011,34,1376,64,1155,60,H,0,25,54,6,13,8,15,8,23,10,12,10,6,17,22,57,3,16,13,18,15,21,7,16,6,1,19
2011,34,1396,64,1268,61,N,0,26,60,2,13,10,16,14,28,9,15,13,1,21,24,56,3,10,10,17,9,23,12,14,6,2,16
2011,34,1412,75,1245,59,H,0,27,53,4,16,17,19,15,23,17,11,5,3,12,22,61,5,18,10,13,18,12,6,11,5,2,21
2011,34,1425,73,1400,56,H,0,23,47,4,10,23,29,7,29,10,11,2,4,16,18,56,4,15,16,20,10,20,10,7,3,2,19
2011,34,1438,57,1439,54,A,0,23,49,4,12,7,11,10,20,16,10,5,6,12,22,51,6,15,4,4,9,19,8,11,4,7,16
2011,35,1175,75,1263,56,A,0,27,59,8,21,13,17,14,20,17,7,9,8,16,17,46,4,19,18,23,11,24,8,16,4,7,15
2011,35,1202,81,1422,68,A,0,25,52,9,17,22,27,11,20,14,13,6,6,18,25,59,4,11,14,18,15,19,9,16,6,3,24
2011,35,1222,64,1305,61,H,0,27,63,4,16,6,16,9,26,15,9,11,6,21,22,64,7,19,10,16,19,34,6,17,6,4,16
2011,35,1235,85,1369,58,H,0,31,59,5,18,18,28,11,27,14,14,7,5,17,19,59,5,22,15,19,13,20,13,21,3,2,23
2011,35,1243,89,1108,55,H,0,30,72,6,19,23,40,25,34,21,13,7,9,23,17,64,1,8,20,29,17,27,1,19,6,6,29
2011,35,1248,76,1357,71,H,0,23,47,10,19,20,22,11,18,17,17,4,1,21,24,51,5,12,18,24,11,15,7,13,5,1,20
2011,35,1344,91,1135,64,H,0,36,72,11,26,8,13,19,26,22,14,13,5,9,24,57,9,25,7,11,8,19,13,18,7,4,9
2011,35,1449,94,1339,72,H,0,31,58,13,23,19,27,10,26,20,9,8,2,16,27,61,8,25,10,16,10,22,12,14,1,1,23
2011,35,1463,74,1107,53,H,0,28,59,10,26,8,12,13,27,20,13,5,6,19,19,58,3,16,12,19,15,20,6,12,2,1,16
2011,36,1125,88,1292,87,H,2,21,61,12,29,34,43,14,30,12,18,8,7,29,29,64,5,15,24,33,12,29,12,16,10,8,32
2011,36,1145,73,1377,69,A,0,28,57,8,18,9,10,12,32,17,23,2,5,18,26,70,5,18,12,19,17,18,12,9,12,2,17
2011,36,1150,68,1457,57,H,0,22,50,7,20,17,23,9,30,11,13,3,6,13,21,59,6,22,9,11,9,21,9,10,5,2,24
2011,36,1158,79,1190,59,H,0,26,64,10,32,17,25,21,25,13,15,12,10,10,26,61,3,17,4,7,12,24,12,17,5,2,19
2011,36,1162,77,1447,71,H,0,26,49,4,8,21,29,13,26,14,23,10,1,19,25,54,5,12,16,22,6,13,11,13,11,3,24
2011,36,1164,65,1298,64,H,0,24,53,9,25,8,11,8,30,13,17,5,5,18,22,58,10,29,10,15,9,23,13,11,8,1,16
2011,36,1167,75,1226,56,H,0,27,50,11,19,10,12,5,24,18,15,9,4,16,20,55,1,12,15,20,16,20,6,18,8,0,15
2011,36,1173,63,1148,61,H,0,20,49,7,19,16,19,12,25,16,20,5,1,17,25,56,3,10,8,14,8,19,18,11,3,0,20
2011,36,1189,90,1205,82,H,0,30,55,12,21,18,21,9,19,16,11,6,1,14,35,57,7,14,5,11,8,19,10,12,6,2,18
2011,36,1193,72,1224,52,H,0,27,52,5,15,13,19,11,20,20,14,8,5,12,20,50,2,13,10,15,11,16,2,16,11,4,13
